 ,Area,Mean,Min,Max
26987,0.093,255,255,255
26988,0.001,255,255,255
26989,0.050,255,255,255
26990,0.214,255,255,255
26991,0.061,255,255,255
26992,0.136,255,255,255
26993,0.001,255,255,255
26994,0.001,255,255,255
26995,0.032,255,255,255
26996,0.165,255,255,255
26997,0.002,255,255,255
26998,0.001,255,255,255
26999,0.002,255,255,255
27000,0.038,255,255,255
27001,0.001,255,255,255
27002,0.084,255,255,255
27003,0.001,255,255,255
27004,0.050,255,255,255
27005,0.055,255,255,255
27006,0.228,255,255,255
27007,0.064,255,255,255
27008,0.139,255,255,255
27009,0.051,255,255,255
27010,0.141,255,255,255
27011,0.025,255,255,255
27012,0.181,255,255,255
27013,0.001,255,255,255
27014,0.001,255,255,255
27015,0.001,255,255,255
27016,0.001,255,255,255
27017,0.077,255,255,255
27018,0.055,255,255,255
27019,0.234,255,255,255
27020,0.065,255,255,255
27021,0.148,255,255,255
27022,0.060,255,255,255
27023,0.144,255,255,255
27024,0.027,255,255,255
27025,0.165,255,255,255
27026,0.001,255,255,255
27027,0.001,255,255,255
27028,0.002,255,255,255
27029,0.001,255,255,255
27030,0.001,255,255,255
27031,0.078,255,255,255
27032,0.059,255,255,255
27033,0.241,255,255,255
27034,0.001,255,255,255
27035,0.062,255,255,255
27036,0.142,255,255,255
27037,0.068,255,255,255
27038,0.151,255,255,255
27039,0.001,255,255,255
27040,0.025,255,255,255
27041,0.160,255,255,255
27042,0.001,255,255,255
27043,0.001,255,255,255
27044,0.002,255,255,255
27045,0.001,255,255,255
27046,0.047,255,255,255
27047,0.001,255,255,255
27048,0.081,255,255,255
27049,0.058,255,255,255
27050,0.229,255,255,255
27051,0.060,255,255,255
27052,0.146,255,255,255
27053,0.057,255,255,255
27054,0.059,255,255,255
27055,0.156,255,255,255
27056,0.029,255,255,255
27057,0.139,255,255,255
27058,0.001,255,255,255
27059,0.001,255,255,255
27060,0.002,255,255,255
27061,0.001,255,255,255
27062,0.038,255,255,255
27063,0.002,255,255,255
27064,0.001,255,255,255
27065,0.084,255,255,255
27066,0.051,255,255,255
27067,0.059,255,255,255
27068,0.229,255,255,255
27069,0.062,255,255,255
27070,0.116,255,255,255
27071,0.056,255,255,255
27072,0.055,255,255,255
27073,0.145,255,255,255
27074,0.027,255,255,255
27075,0.133,255,255,255
27076,0.001,255,255,255
27077,0.002,255,255,255
27078,0.001,255,255,255
27079,0.047,255,255,255
27080,0.070,255,255,255
27081,0.059,255,255,255
27082,0.001,255,255,255
27083,0.001,255,255,255
27084,0.224,255,255,255
27085,0.065,255,255,255
27086,0.133,255,255,255
27087,0.059,255,255,255
27088,0.054,255,255,255
27089,0.139,255,255,255
27090,0.027,255,255,255
27091,0.141,255,255,255
27092,0.001,255,255,255
27093,0.001,255,255,255
27094,0.001,255,255,255
27095,0.039,255,255,255
27096,0.001,255,255,255
27097,0.082,255,255,255
27098,0.051,255,255,255
27099,0.228,255,255,255
27100,0.065,255,255,255
27101,0.142,255,255,255
27102,0.055,255,255,255
27103,0.155,255,255,255
27104,0.029,255,255,255
27105,0.147,255,255,255
27106,0.001,255,255,255
27107,0.002,255,255,255
27108,0.001,255,255,255
27109,0.077,255,255,255
27110,0.224,255,255,255
27111,0.061,255,255,255
27112,0.146,255,255,255
27113,0.052,255,255,255
27114,0.157,255,255,255
27115,0.001,255,255,255
27116,0.001,255,255,255
27117,0.031,255,255,255
27118,0.134,255,255,255
27119,0.001,255,255,255
27120,0.001,255,255,255
27121,0.002,255,255,255
27122,0.001,255,255,255
27123,0.001,255,255,255
27124,0.086,255,255,255
27125,0.001,255,255,255
27126,0.054,255,255,255
27127,0.232,255,255,255
27128,0.065,255,255,255
27129,0.134,255,255,255
27130,0.060,255,255,255
27131,0.155,255,255,255
27132,0.028,255,255,255
27133,0.139,255,255,255
27134,0.001,255,255,255
27135,0.002,255,255,255
27136,0.001,255,255,255
27137,0.044,255,255,255
27138,0.002,255,255,255
27139,0.001,255,255,255
27140,0.001,255,255,255
27141,0.076,255,255,255
27142,0.058,255,255,255
27143,0.221,255,255,255
27144,0.057,255,255,255
27145,0.137,255,255,255
27146,0.061,255,255,255
27147,0.156,255,255,255
27148,0.031,255,255,255
27149,0.134,255,255,255
27150,0.001,255,255,255
27151,0.001,255,255,255
27152,0.002,255,255,255
27153,0.001,255,255,255
27154,0.001,255,255,255
27155,0.074,255,255,255
27156,0.058,255,255,255
27157,0.215,255,255,255
27158,0.061,255,255,255
27159,0.130,255,255,255
27160,0.054,255,255,255
27161,0.155,255,255,255
27162,0.032,255,255,255
27163,0.130,255,255,255
27164,0.001,255,255,255
27165,0.001,255,255,255
27166,0.002,255,255,255
27167,0.001,255,255,255
27168,0.039,255,255,255
27169,0.001,255,255,255
27170,0.084,255,255,255
27171,0.051,255,255,255
27172,0.221,255,255,255
27173,0.064,255,255,255
27174,0.147,255,255,255
27175,0.056,255,255,255
27176,0.061,255,255,255
27177,0.159,255,255,255
27178,0.032,255,255,255
27179,0.136,255,255,255
27180,0.001,255,255,255
27181,0.001,255,255,255
27182,0.002,255,255,255
27183,0.001,255,255,255
27184,0.074,255,255,255
27185,0.057,255,255,255
27186,0.001,255,255,255
27187,0.225,255,255,255
27188,0.066,255,255,255
27189,0.144,255,255,255
27190,0.060,255,255,255
27191,0.060,255,255,255
27192,0.175,255,255,255
27193,0.034,255,255,255
27194,0.134,255,255,255
27195,0.001,255,255,255
27196,0.002,255,255,255
27197,0.001,255,255,255
27198,0.041,255,255,255
27199,0.001,255,255,255
27200,0.001,255,255,255
27201,0.071,255,255,255
27202,0.217,255,255,255
27203,0.063,255,255,255
27204,0.136,255,255,255
27205,0.058,255,255,255
27206,0.055,255,255,255
27207,0.156,255,255,255
27208,0.028,255,255,255
27209,0.157,255,255,255
27210,0.001,255,255,255
27211,0.001,255,255,255
27212,0.002,255,255,255
27213,0.001,255,255,255
27214,0.043,255,255,255
27215,0.001,255,255,255
27216,0.080,255,255,255
27217,0.052,255,255,255
27218,0.001,255,255,255
27219,0.226,255,255,255
27220,0.066,255,255,255
27221,0.129,255,255,255
27222,0.057,255,255,255
27223,0.145,255,255,255
27224,0.029,255,255,255
27225,0.144,255,255,255
27226,0.001,255,255,255
27227,0.001,255,255,255
27228,0.002,255,255,255
27229,0.001,255,255,255
27230,0.090,255,255,255
27231,0.001,255,255,255
27232,0.056,255,255,255
27233,0.001,255,255,255
27234,0.001,255,255,255
27235,0.231,255,255,255
27236,0.059,255,255,255
27237,0.122,255,255,255
27238,0.056,255,255,255
27239,0.136,255,255,255
27240,0.026,255,255,255
27241,0.139,255,255,255
27242,0.001,255,255,255
27243,0.001,255,255,255
27244,0.001,255,255,255
27245,0.002,255,255,255
27246,0.086,255,255,255
27247,0.055,255,255,255
27248,0.232,255,255,255
27249,0.060,255,255,255
27250,0.123,255,255,255
27251,0.057,255,255,255
27252,0.054,255,255,255
27253,0.135,255,255,255
27254,0.025,255,255,255
27255,0.134,255,255,255
27256,0.001,255,255,255
27257,0.002,255,255,255
27258,0.001,255,255,255
27259,0.002,255,255,255
27260,0.068,255,255,255
27261,0.055,255,255,255
27262,0.220,255,255,255
27263,0.066,255,255,255
27264,0.130,255,255,255
27265,0.060,255,255,255
27266,0.051,255,255,255
27267,0.146,255,255,255
27268,0.027,255,255,255
27269,0.128,255,255,255
27270,0.001,255,255,255
27271,0.001,255,255,255
27272,0.002,255,255,255
27273,0.001,255,255,255
27274,0.002,255,255,255
27275,0.079,255,255,255
27276,0.054,255,255,255
27277,0.001,255,255,255
27278,0.001,255,255,255
27279,0.236,255,255,255
27280,0.063,255,255,255
27281,0.129,255,255,255
27282,0.059,255,255,255
27283,0.056,255,255,255
27284,0.142,255,255,255
27285,0.024,255,255,255
27286,0.126,255,255,255
27287,0.001,255,255,255
27288,0.001,255,255,255
27289,0.002,255,255,255
27290,0.001,255,255,255
27291,0.002,255,255,255
27292,0.076,255,255,255
27293,0.054,255,255,255
27294,0.228,255,255,255
27295,0.063,255,255,255
27296,0.126,255,255,255
27297,0.059,255,255,255
27298,0.053,255,255,255
27299,0.136,255,255,255
27300,0.027,255,255,255
27301,0.146,255,255,255
27302,0.001,255,255,255
27303,0.001,255,255,255
27304,0.001,255,255,255
27305,0.001,255,255,255
27306,0.002,255,255,255
27307,0.074,255,255,255
27308,0.053,255,255,255
27309,0.220,255,255,255
27310,0.066,255,255,255
27311,0.122,255,255,255
27312,0.061,255,255,255
27313,0.052,255,255,255
27314,0.136,255,255,255
27315,0.026,255,255,255
27316,0.137,255,255,255
27317,0.001,255,255,255
27318,0.001,255,255,255
27319,0.002,255,255,255
27320,0.001,255,255,255
27321,0.001,255,255,255
27322,0.002,255,255,255
27323,0.081,255,255,255
27324,0.058,255,255,255
27325,0.001,255,255,255
27326,0.001,255,255,255
27327,0.224,255,255,255
27328,0.061,255,255,255
27329,0.137,255,255,255
27330,0.061,255,255,255
27331,0.058,255,255,255
27332,0.145,255,255,255
27333,0.027,255,255,255
27334,0.125,255,255,255
27335,0.001,255,255,255
27336,0.001,255,255,255
27337,0.046,255,255,255
27338,0.001,255,255,255
27339,0.002,255,255,255
27340,0.078,255,255,255
27341,0.060,255,255,255
27342,0.257,255,255,255
27343,0.063,255,255,255
27344,0.133,255,255,255
27345,0.059,255,255,255
27346,0.153,255,255,255
27347,0.030,255,255,255
27348,0.133,255,255,255
27349,0.001,255,255,255
27350,0.002,255,255,255
27351,0.001,255,255,255
27352,0.002,255,255,255
27353,0.001,255,255,255
27354,0.078,255,255,255
27355,0.055,255,255,255
27356,0.234,255,255,255
27357,0.063,255,255,255
27358,0.130,255,255,255
27359,0.056,255,255,255
27360,0.003,255,255,255
27361,0.023,255,255,255
27362,0.135,255,255,255
27363,0.001,255,255,255
27364,0.001,255,255,255
27365,0.002,255,255,255
27366,0.001,255,255,255
27367,0.001,255,255,255
27368,0.002,255,255,255
27369,0.055,255,255,255
27370,0.001,255,255,255
27371,0.001,255,255,255
27372,0.001,255,255,255
27373,0.210,255,255,255
27374,0.068,255,255,255
27375,0.119,255,255,255
27376,0.061,255,255,255
27377,0.052,255,255,255
27378,0.123,255,255,255
27379,0.023,255,255,255
27380,0.143,255,255,255
27381,0.001,255,255,255
27382,0.001,255,255,255
27383,0.001,255,255,255
27384,0.002,255,255,255
27385,0.001,255,255,255
27386,0.057,255,255,255
27387,0.001,255,255,255
27388,0.009,255,255,255
27389,0.075,255,255,255
27390,0.058,255,255,255
27391,0.001,255,255,255
27392,0.001,255,255,255
27393,0.224,255,255,255
27394,0.062,255,255,255
27395,0.127,255,255,255
27396,0.061,255,255,255
27397,0.139,255,255,255
27398,0.030,255,255,255
27399,0.136,255,255,255
27400,0.001,255,255,255
27401,0.002,255,255,255
27402,0.001,255,255,255
27403,0.058,255,255,255
27404,0.004,255,255,255
27405,0.075,255,255,255
27406,0.061,255,255,255
27407,0.243,255,255,255
27408,0.067,255,255,255
27409,0.132,255,255,255
27410,0.063,255,255,255
27411,0.030,255,255,255
27412,0.140,255,255,255
27413,0.001,255,255,255
27414,0.001,255,255,255
27415,0.002,255,255,255
27416,0.001,255,255,255
27417,0.050,255,255,255
27418,0.001,255,255,255
27419,0.002,255,255,255
27420,0.082,255,255,255
27421,0.057,255,255,255
27422,0.063,255,255,255
27423,0.243,255,255,255
27424,0.070,255,255,255
27425,0.133,255,255,255
27426,0.057,255,255,255
27427,0.057,255,255,255
27428,0.143,255,255,255
27429,0.032,255,255,255
27430,0.130,255,255,255
27431,0.001,255,255,255
27432,0.001,255,255,255
27433,0.052,255,255,255
27434,0.006,255,255,255
27435,0.104,255,255,255
27436,0.056,255,255,255
27437,0.001,255,255,255
27438,0.234,255,255,255
27439,0.061,255,255,255
27440,0.133,255,255,255
27441,0.059,255,255,255
27442,0.053,255,255,255
27443,0.152,255,255,255
27444,0.001,255,255,255
27445,0.035,255,255,255
27446,0.131,255,255,255
27447,0.001,255,255,255
27448,0.002,255,255,255
27449,0.001,255,255,255
27450,0.051,255,255,255
27451,0.001,255,255,255
27452,0.009,255,255,255
27453,0.094,255,255,255
27454,0.058,255,255,255
27455,0.228,255,255,255
27456,0.063,255,255,255
27457,0.135,255,255,255
27458,0.052,255,255,255
27459,0.150,255,255,255
27460,0.030,255,255,255
27461,0.147,255,255,255
27462,0.001,255,255,255
27463,0.001,255,255,255
27464,0.001,255,255,255
27465,0.051,255,255,255
27466,0.070,255,255,255
27467,0.058,255,255,255
27468,0.234,255,255,255
27469,0.062,255,255,255
27470,0.131,255,255,255
27471,0.061,255,255,255
27472,0.049,255,255,255
27473,0.126,255,255,255
27474,0.025,255,255,255
27475,0.147,255,255,255
27476,0.001,255,255,255
27477,0.002,255,255,255
27478,0.001,255,255,255
27479,0.057,255,255,255
27480,0.071,255,255,255
27481,0.059,255,255,255
27482,0.001,255,255,255
27483,0.230,255,255,255
27484,0.065,255,255,255
27485,0.125,255,255,255
27486,0.062,255,255,255
27487,0.055,255,255,255
27488,0.133,255,255,255
27489,0.029,255,255,255
27490,0.140,255,255,255
27491,0.001,255,255,255
27492,0.061,255,255,255
27493,0.002,255,255,255
27494,0.001,255,255,255
27495,0.014,255,255,255
27496,0.069,255,255,255
27497,0.066,255,255,255
27498,0.001,255,255,255
27499,0.001,255,255,255
27500,0.221,255,255,255
27501,0.062,255,255,255
27502,0.142,255,255,255
27503,0.058,255,255,255
27504,0.056,255,255,255
27505,0.130,255,255,255
27506,0.026,255,255,255
27507,0.146,255,255,255
27508,0.001,255,255,255
27509,0.001,255,255,255
27510,0.001,255,255,255
27511,0.060,255,255,255
27512,0.001,255,255,255
27513,0.014,255,255,255
27514,0.089,255,255,255
27515,0.065,255,255,255
27516,0.001,255,255,255
27517,0.223,255,255,255
27518,0.067,255,255,255
27519,0.136,255,255,255
27520,0.063,255,255,255
27521,0.053,255,255,255
27522,0.139,255,255,255
27523,0.029,255,255,255
27524,0.136,255,255,255
27525,0.001,255,255,255
27526,0.001,255,255,255
27527,0.002,255,255,255
27528,0.001,255,255,255
27529,0.053,255,255,255
27530,0.010,255,255,255
27531,0.096,255,255,255
27532,0.057,255,255,255
27533,0.001,255,255,255
27534,0.235,255,255,255
27535,0.058,255,255,255
27536,0.127,255,255,255
27537,0.002,255,255,255
27538,0.030,255,255,255
27539,0.130,255,255,255
27540,0.001,255,255,255
27541,0.001,255,255,255
27542,0.002,255,255,255
27543,0.001,255,255,255
27544,0.050,255,255,255
27545,0.016,255,255,255
27546,0.083,255,255,255
27547,0.061,255,255,255
27548,0.001,255,255,255
27549,0.226,255,255,255
27550,0.057,255,255,255
27551,0.126,255,255,255
27552,0.053,255,255,255
27553,0.131,255,255,255
27554,0.028,255,255,255
27555,0.129,255,255,255
27556,0.001,255,255,255
27557,0.002,255,255,255
27558,0.001,255,255,255
27559,0.053,255,255,255
27560,0.010,255,255,255
27561,0.059,255,255,255
27562,0.001,255,255,255
27563,0.226,255,255,255
27564,0.060,255,255,255
27565,0.129,255,255,255
27566,0.001,255,255,255
27567,0.056,255,255,255
27568,0.127,255,255,255
27569,0.026,255,255,255
27570,0.138,255,255,255
27571,0.001,255,255,255
27572,0.061,255,255,255
27573,0.001,255,255,255
27574,0.012,255,255,255
27575,0.086,255,255,255
27576,0.060,255,255,255
27577,0.001,255,255,255
27578,0.230,255,255,255
27579,0.064,255,255,255
27580,0.134,255,255,255
27581,0.054,255,255,255
27582,0.130,255,255,255
27583,0.027,255,255,255
27584,0.146,255,255,255
27585,0.001,255,255,255
27586,0.001,255,255,255
27587,0.002,255,255,255
27588,0.054,255,255,255
27589,0.011,255,255,255
27590,0.079,255,255,255
27591,0.058,255,255,255
27592,0.061,255,255,255
27593,0.220,255,255,255
27594,0.056,255,255,255
27595,0.128,255,255,255
27596,0.060,255,255,255
27597,0.059,255,255,255
27598,0.136,255,255,255
27599,0.029,255,255,255
27600,0.146,255,255,255
27601,0.001,255,255,255
27602,0.001,255,255,255
27603,0.052,255,255,255
27604,0.015,255,255,255
27605,0.079,255,255,255
27606,0.060,255,255,255
27607,0.001,255,255,255
27608,0.063,255,255,255
27609,0.237,255,255,255
27610,0.066,255,255,255
27611,0.138,255,255,255
27612,0.063,255,255,255
27613,0.057,255,255,255
27614,0.141,255,255,255
27615,0.029,255,255,255
27616,0.136,255,255,255
27617,0.001,255,255,255
27618,0.002,255,255,255
27619,0.064,255,255,255
27620,0.002,255,255,255
27621,0.001,255,255,255
27622,0.001,255,255,255
27623,0.014,255,255,255
27624,0.093,255,255,255
27625,0.060,255,255,255
27626,0.231,255,255,255
27627,0.065,255,255,255
27628,0.132,255,255,255
27629,0.058,255,255,255
27630,0.149,255,255,255
27631,0.030,255,255,255
27632,0.142,255,255,255
27633,0.001,255,255,255
27634,0.001,255,255,255
27635,0.063,255,255,255
27636,0.002,255,255,255
27637,0.001,255,255,255
27638,0.001,255,255,255
27639,0.022,255,255,255
27640,0.103,255,255,255
27641,0.060,255,255,255
27642,0.061,255,255,255
27643,0.229,255,255,255
27644,0.065,255,255,255
27645,0.143,255,255,255
27646,0.055,255,255,255
27647,0.145,255,255,255
27648,0.029,255,255,255
27649,0.155,255,255,255
27650,0.001,255,255,255
27651,0.002,255,255,255
27652,0.061,255,255,255
27653,0.002,255,255,255
27654,0.001,255,255,255
27655,0.001,255,255,255
27656,0.016,255,255,255
27657,0.076,255,255,255
27658,0.063,255,255,255
27659,0.222,255,255,255
27660,0.063,255,255,255
27661,0.154,255,255,255
27662,0.060,255,255,255
27663,0.057,255,255,255
27664,0.146,255,255,255
27665,0.031,255,255,255
27666,0.001,255,255,255
27667,0.145,255,255,255
27668,0.001,255,255,255
27669,0.002,255,255,255
27670,0.060,255,255,255
27671,0.002,255,255,255
27672,0.001,255,255,255
27673,0.015,255,255,255
27674,0.087,255,255,255
27675,0.057,255,255,255
27676,0.001,255,255,255
27677,0.001,255,255,255
27678,0.001,255,255,255
27679,0.231,255,255,255
27680,0.065,255,255,255
27681,0.127,255,255,255
27682,0.063,255,255,255
27683,0.058,255,255,255
27684,0.137,255,255,255
27685,0.032,255,255,255
27686,0.149,255,255,255
27687,0.001,255,255,255
27688,0.001,255,255,255
27689,0.001,255,255,255
27690,0.059,255,255,255
27691,0.002,255,255,255
27692,0.001,255,255,255
27693,0.001,255,255,255
27694,0.016,255,255,255
27695,0.083,255,255,255
27696,0.063,255,255,255
27697,0.001,255,255,255
27698,0.239,255,255,255
27699,0.001,255,255,255
27700,0.061,255,255,255
27701,0.142,255,255,255
27702,0.057,255,255,255
27703,0.142,255,255,255
27704,0.032,255,255,255
27705,0.155,255,255,255
27706,0.001,255,255,255
27707,0.001,255,255,255
27708,0.002,255,255,255
27709,0.001,255,255,255
27710,0.055,255,255,255
27711,0.001,255,255,255
27712,0.016,255,255,255
27713,0.098,255,255,255
27714,0.061,255,255,255
27715,0.062,255,255,255
27716,0.228,255,255,255
27717,0.064,255,255,255
27718,0.133,255,255,255
27719,0.060,255,255,255
27720,0.049,255,255,255
27721,0.145,255,255,255
27722,0.031,255,255,255
27723,0.157,255,255,255
27724,0.001,255,255,255
27725,0.001,255,255,255
27726,0.056,255,255,255
27727,0.001,255,255,255
27728,0.017,255,255,255
27729,0.083,255,255,255
27730,0.059,255,255,255
27731,0.063,255,255,255
27732,0.227,255,255,255
27733,0.063,255,255,255
27734,0.142,255,255,255
27735,0.055,255,255,255
27736,0.138,255,255,255
27737,0.031,255,255,255
27738,0.157,255,255,255
27739,0.001,255,255,255
27740,0.001,255,255,255
27741,0.002,255,255,255
27742,0.001,255,255,255
27743,0.058,255,255,255
27744,0.016,255,255,255
27745,0.058,255,255,255
27746,0.061,255,255,255
27747,0.221,255,255,255
27748,0.064,255,255,255
27749,0.146,255,255,255
27750,0.060,255,255,255
27751,0.052,255,255,255
27752,0.137,255,255,255
27753,0.031,255,255,255
27754,0.159,255,255,255
27755,0.001,255,255,255
27756,0.001,255,255,255
27757,0.001,255,255,255
27758,0.063,255,255,255
27759,0.002,255,255,255
27760,0.019,255,255,255
27761,0.087,255,255,255
27762,0.065,255,255,255
27763,0.223,255,255,255
27764,0.063,255,255,255
27765,0.129,255,255,255
27766,0.053,255,255,255
27767,0.128,255,255,255
27768,0.030,255,255,255
27769,0.150,255,255,255
27770,0.001,255,255,255
27771,0.002,255,255,255
27772,0.073,255,255,255
27773,0.002,255,255,255
27774,0.001,255,255,255
27775,0.021,255,255,255
27776,0.086,255,255,255
27777,0.064,255,255,255
27778,0.001,255,255,255
27779,0.224,255,255,255
27780,0.063,255,255,255
27781,0.143,255,255,255
27782,0.056,255,255,255
27783,0.138,255,255,255
27784,0.034,255,255,255
27785,0.001,255,255,255
27786,0.153,255,255,255
27787,0.001,255,255,255
27788,0.002,255,255,255
27789,0.002,255,255,255
27790,0.060,255,255,255
27791,0.001,255,255,255
27792,0.001,255,255,255
27793,0.024,255,255,255
27794,0.087,255,255,255
27795,0.061,255,255,255
27796,0.001,255,255,255
27797,0.230,255,255,255
27798,0.061,255,255,255
27799,0.137,255,255,255
27800,0.054,255,255,255
27801,0.143,255,255,255
27802,0.001,255,255,255
27803,0.030,255,255,255
27804,0.161,255,255,255
27805,0.001,255,255,255
27806,0.002,255,255,255
27807,0.001,255,255,255
27808,0.058,255,255,255
27809,0.001,255,255,255
27810,0.019,255,255,255
27811,0.089,255,255,255
27812,0.062,255,255,255
27813,0.236,255,255,255
27814,0.064,255,255,255
27815,0.138,255,255,255
27816,0.058,255,255,255
27817,0.156,255,255,255
27818,0.001,255,255,255
27819,0.033,255,255,255
27820,0.142,255,255,255
27821,0.001,255,255,255
27822,0.001,255,255,255
27823,0.063,255,255,255
27824,0.002,255,255,255
27825,0.001,255,255,255
27826,0.001,255,255,255
27827,0.001,255,255,255
27828,0.025,255,255,255
27829,0.086,255,255,255
27830,0.066,255,255,255
27831,0.001,255,255,255
27832,0.232,255,255,255
27833,0.065,255,255,255
27834,0.132,255,255,255
27835,0.056,255,255,255
27836,0.144,255,255,255
27837,0.001,255,255,255
27838,0.030,255,255,255
27839,0.148,255,255,255
27840,0.001,255,255,255
27841,0.001,255,255,255
27842,0.061,255,255,255
27843,0.002,255,255,255
27844,0.001,255,255,255
27845,0.001,255,255,255
27846,0.020,255,255,255
27847,0.078,255,255,255
27848,0.066,255,255,255
27849,0.060,255,255,255
27850,0.220,255,255,255
27851,0.063,255,255,255
27852,0.148,255,255,255
27853,0.003,255,255,255
27854,0.031,255,255,255
27855,0.147,255,255,255
27856,0.001,255,255,255
27857,0.001,255,255,255
27858,0.063,255,255,255
27859,0.002,255,255,255
27860,0.028,255,255,255
27861,0.077,255,255,255
27862,0.066,255,255,255
27863,0.001,255,255,255
27864,0.177,255,255,255
27865,0.024,255,255,255
27866,0.062,255,255,255
27867,0.128,255,255,255
27868,0.048,255,255,255
27869,0.142,255,255,255
27870,0.034,255,255,255
27871,0.162,255,255,255
27872,0.001,255,255,255
27873,0.001,255,255,255
27874,0.064,255,255,255
27875,0.002,255,255,255
27876,0.001,255,255,255
27877,0.001,255,255,255
27878,0.025,255,255,255
27879,0.085,255,255,255
27880,0.062,255,255,255
27881,0.060,255,255,255
27882,0.207,255,255,255
27883,0.063,255,255,255
27884,0.112,255,255,255
27885,0.050,255,255,255
27886,0.130,255,255,255
27887,0.028,255,255,255
27888,0.001,255,255,255
27889,0.164,255,255,255
27890,0.002,255,255,255
27891,0.001,255,255,255
27892,0.002,255,255,255
27893,0.001,255,255,255
27894,0.054,255,255,255
27895,0.021,255,255,255
27896,0.079,255,255,255
27897,0.060,255,255,255
27898,0.220,255,255,255
27899,0.063,255,255,255
27900,0.127,255,255,255
27901,0.052,255,255,255
27902,0.123,255,255,255
27903,0.026,255,255,255
27904,0.133,255,255,255
27905,0.001,255,255,255
27906,0.001,255,255,255
27907,0.002,255,255,255
27908,0.001,255,255,255
27909,0.054,255,255,255
27910,0.001,255,255,255
27911,0.020,255,255,255
27912,0.084,255,255,255
27913,0.062,255,255,255
27914,0.001,255,255,255
27915,0.222,255,255,255
27916,0.061,255,255,255
27917,0.135,255,255,255
27918,0.054,255,255,255
27919,0.132,255,255,255
27920,0.030,255,255,255
27921,0.147,255,255,255
27922,0.001,255,255,255
27923,0.064,255,255,255
27924,0.002,255,255,255
27925,0.001,255,255,255
27926,0.027,255,255,255
27927,0.084,255,255,255
27928,0.059,255,255,255
27929,0.001,255,255,255
27930,0.001,255,255,255
27931,0.224,255,255,255
27932,0.062,255,255,255
27933,0.136,255,255,255
27934,0.059,255,255,255
27935,0.146,255,255,255
27936,0.001,255,255,255
27937,0.031,255,255,255
27938,0.141,255,255,255
27939,0.001,255,255,255
27940,0.001,255,255,255
27941,0.062,255,255,255
27942,0.001,255,255,255
27943,0.001,255,255,255
27944,0.022,255,255,255
27945,0.078,255,255,255
27946,0.068,255,255,255
27947,0.001,255,255,255
27948,0.216,255,255,255
27949,0.062,255,255,255
27950,0.142,255,255,255
27951,0.052,255,255,255
27952,0.132,255,255,255
27953,0.030,255,255,255
27954,0.148,255,255,255
27955,0.001,255,255,255
27956,0.001,255,255,255
27957,0.001,255,255,255
27958,0.058,255,255,255
27959,0.002,255,255,255
27960,0.001,255,255,255
27961,0.024,255,255,255
27962,0.084,255,255,255
27963,0.061,255,255,255
27964,0.001,255,255,255
27965,0.001,255,255,255
27966,0.218,255,255,255
27967,0.064,255,255,255
27968,0.126,255,255,255
27969,0.003,255,255,255
27970,0.031,255,255,255
27971,0.156,255,255,255
27972,0.002,255,255,255
27973,0.001,255,255,255
27974,0.001,255,255,255
27975,0.059,255,255,255
27976,0.002,255,255,255
27977,0.001,255,255,255
27978,0.023,255,255,255
27979,0.084,255,255,255
27980,0.060,255,255,255
27981,0.223,255,255,255
27982,0.060,255,255,255
27983,0.126,255,255,255
27984,0.054,255,255,255
27985,0.134,255,255,255
27986,0.029,255,255,255
27987,0.158,255,255,255
27988,0.001,255,255,255
27989,0.001,255,255,255
27990,0.001,255,255,255
27991,0.001,255,255,255
27992,0.058,255,255,255
27993,0.001,255,255,255
27994,0.024,255,255,255
27995,0.060,255,255,255
27996,0.001,255,255,255
27997,0.001,255,255,255
27998,0.232,255,255,255
27999,0.060,255,255,255
28000,0.131,255,255,255
28001,0.053,255,255,255
28002,0.136,255,255,255
28003,0.031,255,255,255
28004,0.159,255,255,255
28005,0.001,255,255,255
28006,0.001,255,255,255
28007,0.001,255,255,255
28008,0.057,255,255,255
28009,0.002,255,255,255
28010,0.001,255,255,255
28011,0.021,255,255,255
28012,0.095,255,255,255
28013,0.060,255,255,255
28014,0.001,255,255,255
28015,0.001,255,255,255
28016,0.233,255,255,255
28017,0.061,255,255,255
28018,0.134,255,255,255
28019,0.053,255,255,255
28020,0.134,255,255,255
28021,0.001,255,255,255
28022,0.031,255,255,255
28023,0.154,255,255,255
28024,0.001,255,255,255
28025,0.001,255,255,255
28026,0.062,255,255,255
28027,0.002,255,255,255
28028,0.001,255,255,255
28029,0.027,255,255,255
28030,0.092,255,255,255
28031,0.065,255,255,255
28032,0.227,255,255,255
28033,0.065,255,255,255
28034,0.135,255,255,255
28035,0.054,255,255,255
28036,0.137,255,255,255
28037,0.030,255,255,255
28038,0.153,255,255,255
28039,0.001,255,255,255
28040,0.001,255,255,255
28041,0.002,255,255,255
28042,0.001,255,255,255
28043,0.055,255,255,255
28044,0.024,255,255,255
28045,0.101,255,255,255
28046,0.054,255,255,255
28047,0.218,255,255,255
28048,0.062,255,255,255
28049,0.139,255,255,255
28050,0.053,255,255,255
28051,0.144,255,255,255
28052,0.002,255,255,255
28053,0.031,255,255,255
28054,0.158,255,255,255
28055,0.001,255,255,255
28056,0.001,255,255,255
28057,0.001,255,255,255
28058,0.001,255,255,255
28059,0.002,255,255,255
28060,0.056,255,255,255
28061,0.030,255,255,255
